code,country,indicator,year,value
CAN,Canada,gdp_pc,2006,53195.7608573851
CAN,Canada,gdp_pc,2007,53761.8407991685
CAN,Canada,gdp_pc,2008,53711.6580329654
CAN,Canada,gdp_pc,2009,51552.4020321975
CAN,Canada,gdp_pc,2010,52558.4200617806
CAN,Canada,gdp_pc,2011,53681.1084809345
CAN,Canada,gdp_pc,2012,54034.7821680318
CAN,Canada,gdp_pc,2013,54712.1568593677
CAN,Canada,gdp_pc,2014,55723.4615652506
CAN,Canada,gdp_pc,2015,55660.8455840759
CAN,Canada,gdp_pc,2016,55606.1329948184
CAN,Canada,gdp_pc,2017,56612.3062191777
CAN,Canada,gdp_pc,2018,57337.4682870033
CAN,Canada,gdp_pc,2019,57583.8230739204
CAN,Canada,gdp_pc,2020,54092.8576890836
CAN,Canada,gdp_pc,2021,56995.0952020711
CAN,Canada,gdp_pc,2022,58583.1299860138
CAN,Canada,gdp_pc,2023,58088.3778077995
CAN,Canada,gdp_pc,2024,57534.0915185335
CAN,Canada,gdp_pc,2025,57989.5784653558
CHL,Chile,tfr,1960,4.697
CHL,Chile,tfr,1961,4.655
CHL,Chile,tfr,1962,4.602
CHL,Chile,tfr,1963,4.536
CHL,Chile,tfr,1964,4.457
CHL,Chile,tfr,1965,4.364
CHL,Chile,tfr,1966,4.259
CHL,Chile,tfr,1967,4.144
CHL,Chile,tfr,1968,4.025
CHL,Chile,tfr,1969,3.902
CHL,Chile,tfr,1970,3.778
CHL,Chile,tfr,1971,3.654
CHL,Chile,tfr,1972,3.53
CHL,Chile,tfr,1973,3.409
CHL,Chile,tfr,1974,3.293
CHL,Chile,tfr,1975,3.182
CHL,Chile,tfr,1976,3.078
CHL,Chile,tfr,1977,2.981
CHL,Chile,tfr,1978,2.892
CHL,Chile,tfr,1979,2.812
CHL,Chile,tfr,1980,2.744
CHL,Chile,tfr,1981,2.689
CHL,Chile,tfr,1982,2.648
CHL,Chile,tfr,1983,2.619
CHL,Chile,tfr,1984,2.601
CHL,Chile,tfr,1985,2.592
CHL,Chile,tfr,1986,2.589
CHL,Chile,tfr,1987,2.59
CHL,Chile,tfr,1988,2.591
CHL,Chile,tfr,1989,2.589
CHL,Chile,tfr,1990,2.579
CHL,Chile,tfr,1991,2.558
CHL,Chile,tfr,1992,2.478
CHL,Chile,tfr,1993,2.43
CHL,Chile,tfr,1994,2.377
CHL,Chile,tfr,1995,2.353
CHL,Chile,tfr,1996,2.284
CHL,Chile,tfr,1997,2.202
CHL,Chile,tfr,1998,2.149
CHL,Chile,tfr,1999,2.074
CHL,Chile,tfr,2000,2.046
CHL,Chile,tfr,2001,2.007
CHL,Chile,tfr,2002,1.934
CHL,Chile,tfr,2003,1.885
CHL,Chile,tfr,2004,1.844
CHL,Chile,tfr,2005,1.825
CHL,Chile,tfr,2006,1.798
CHL,Chile,tfr,2007,1.826
CHL,Chile,tfr,2008,1.85
CHL,Chile,tfr,2009,1.855
CHL,Chile,tfr,2010,1.844
CHL,Chile,tfr,2011,1.823
CHL,Chile,tfr,2012,1.798
CHL,Chile,tfr,2013,1.786
CHL,Chile,tfr,2014,1.774
CHL,Chile,tfr,2015,1.737
CHL,Chile,tfr,2016,1.686
CHL,Chile,tfr,2017,1.563
CHL,Chile,tfr,2018,1.543
CHL,Chile,tfr,2019,1.43
CHL,Chile,tfr,2020,1.307
CHL,Chile,tfr,2021,1.176
CHL,Chile,tfr,2022,1.255
CHL,Chile,tfr,2023,1.167
CHL,Chile,tfr,2024,1.14
CHL,Chile,lfp_ratio,1990,41.4926812283216
CHL,Chile,lfp_ratio,1991,42.4142014983965
CHL,Chile,lfp_ratio,1992,43.7437424250408
CHL,Chile,lfp_ratio,1993,44.7678083631015
CHL,Chile,lfp_ratio,1994,45.6285335746986
CHL,Chile,lfp_ratio,1995,46.7615027877651
CHL,Chile,lfp_ratio,1996,47.6750068096035
CHL,Chile,lfp_ratio,1997,49.1266690252499
CHL,Chile,lfp_ratio,1998,49.6680399926523
CHL,Chile,lfp_ratio,1999,50.2910852662011
CHL,Chile,lfp_ratio,2000,50.4949036310791
CHL,Chile,lfp_ratio,2001,49.7325551478056
CHL,Chile,lfp_ratio,2002,49.8522814312288
CHL,Chile,lfp_ratio,2003,51.9451964435405
CHL,Chile,lfp_ratio,2004,54.4204185865764
CHL,Chile,lfp_ratio,2005,55.9044368600683
CHL,Chile,lfp_ratio,2006,56.636488340192
CHL,Chile,lfp_ratio,2007,57.9522221764843
CHL,Chile,lfp_ratio,2008,60.2755798090041
CHL,Chile,lfp_ratio,2009,61.5880509656134
CHL,Chile,lfp_ratio,2010,63.1184751128174
CHL,Chile,lfp_ratio,2011,65.3532681310459
CHL,Chile,lfp_ratio,2012,66.0041068864164
CHL,Chile,lfp_ratio,2013,66.8641602930087
CHL,Chile,lfp_ratio,2014,67.7443690052807
CHL,Chile,lfp_ratio,2015,67.6301509697523
CHL,Chile,lfp_ratio,2016,68.4393624767401
CHL,Chile,lfp_ratio,2017,69.5248461393749
CHL,Chile,lfp_ratio,2018,70.6043993049475
CHL,Chile,lfp_ratio,2019,71.4192699502177
CHL,Chile,lfp_ratio,2020,67.305527578648
CHL,Chile,lfp_ratio,2021,67.7286144271735
CHL,Chile,lfp_ratio,2022,70.9755682301864
CHL,Chile,lfp_ratio,2023,72.8814272490112
CHL,Chile,lfp_ratio,2024,73.2917702273011
CHL,Chile,lfp_ratio,2025,73.5287166154573
CHL,Chile,tertiary_gpi,2000,0.916450023651123
CHL,Chile,tertiary_gpi,2002,0.931150019168854
CHL,Chile,tertiary_gpi,2003,0.944050014019012
CHL,Chile,tertiary_gpi,2004,0.950299978256226
CHL,Chile,tertiary_gpi,2005,0.956709980964661
CHL,Chile,tertiary_gpi,2006,0.9966099858284
CHL,Chile,tertiary_gpi,2007,1.0075900554657
CHL,Chile,tertiary_gpi,2008,1.02783000469208
CHL,Chile,tertiary_gpi,2009,1.05808997154236
CHL,Chile,tertiary_gpi,2010,1.06902003288269
CHL,Chile,tertiary_gpi,2011,1.09080994129181
CHL,Chile,tertiary_gpi,2012,1.10623002052307
CHL,Chile,tertiary_gpi,2013,1.100909948349
CHL,Chile,tertiary_gpi,2014,1.10432994365692
CHL,Chile,tertiary_gpi,2015,1.10243999958038
CHL,Chile,tertiary_gpi,2016,1.11484003067017
CHL,Chile,tertiary_gpi,2017,1.13011002540588
CHL,Chile,tertiary_gpi,2018,1.14221000671387
CHL,Chile,tertiary_gpi,2019,1.14408004283905
CHL,Chile,tertiary_gpi,2020,1.15575003623962
CHL,Chile,tertiary_gpi,2021,1.18094003200531
CHL,Chile,tertiary_gpi,2022,1.16952002048492
CHL,Chile,tertiary_gpi,2023,1.16005003452301
CHL,Chile,tertiary_gpi,2024,1.15266001224518
CHL,Chile,gdp_pc,1990,10955.2486481454
CHL,Chile,gdp_pc,1991,11610.2783301649
CHL,Chile,gdp_pc,1992,12738.6163157023
CHL,Chile,gdp_pc,1993,13380.4722185057
CHL,Chile,gdp_pc,1994,13849.6261008096
CHL,Chile,gdp_pc,1995,14911.5640742268
CHL,Chile,gdp_pc,1996,15748.4653555533
CHL,Chile,gdp_pc,1997,16687.855593506
CHL,Chile,gdp_pc,1998,17161.0335564475
CHL,Chile,gdp_pc,1999,16900.1244018472
CHL,Chile,gdp_pc,2000,17529.4205997692
CHL,Chile,gdp_pc,2001,17874.5313866938
CHL,Chile,gdp_pc,2002,18244.5196827315
CHL,Chile,gdp_pc,2003,18907.3458745755
CHL,Chile,gdp_pc,2004,19966.7093106095
CHL,Chile,gdp_pc,2005,20923.479756183
CHL,Chile,gdp_pc,2006,21973.7382914389
CHL,Chile,gdp_pc,2007,22884.2997108846
CHL,Chile,gdp_pc,2008,23515.3473178269
CHL,Chile,gdp_pc,2009,23019.0299454094
CHL,Chile,gdp_pc,2010,24122.4787924386
CHL,Chile,gdp_pc,2011,25372.2741480772
CHL,Chile,gdp_pc,2012,26676.8110154019
CHL,Chile,gdp_pc,2013,27297.8185145366
CHL,Chile,gdp_pc,2014,27511.5610030404
CHL,Chile,gdp_pc,2015,27817.9584848024
CHL,Chile,gdp_pc,2016,27965.3473526831
CHL,Chile,gdp_pc,2017,27899.5979777012
CHL,Chile,gdp_pc,2018,28499.4064000406
CHL,Chile,gdp_pc,2019,28227.9790507594
CHL,Chile,gdp_pc,2020,26258.4038553242
CHL,Chile,gdp_pc,2021,29106.6356522053
CHL,Chile,gdp_pc,2022,29560.4513805785
CHL,Chile,gdp_pc,2023,29600.4188613168
CHL,Chile,gdp_pc,2024,30267.6440919907
CHL,Chile,gdp_pc,2025,30863.4223155169
COL,Colombia,tfr,1960,6.735
COL,Colombia,tfr,1961,6.712
COL,Colombia,tfr,1962,6.663
COL,Colombia,tfr,1963,6.584
COL,Colombia,tfr,1964,6.475
COL,Colombia,tfr,1965,6.333
COL,Colombia,tfr,1966,6.159
COL,Colombia,tfr,1967,5.957
COL,Colombia,tfr,1968,5.737
COL,Colombia,tfr,1969,5.506
COL,Colombia,tfr,1970,5.276
COL,Colombia,tfr,1971,5.057
COL,Colombia,tfr,1972,4.857
COL,Colombia,tfr,1973,4.68
COL,Colombia,tfr,1974,4.527
COL,Colombia,tfr,1975,4.398
COL,Colombia,tfr,1976,4.285
COL,Colombia,tfr,1977,4.163
COL,Colombia,tfr,1978,3.998
COL,Colombia,tfr,1979,3.888
COL,Colombia,tfr,1980,3.798
COL,Colombia,tfr,1981,3.706
COL,Colombia,tfr,1982,3.618
COL,Colombia,tfr,1983,3.501
COL,Colombia,tfr,1984,3.35
COL,Colombia,tfr,1985,3.225
COL,Colombia,tfr,1986,3.147
COL,Colombia,tfr,1987,3.087
COL,Colombia,tfr,1988,3.039
COL,Colombia,tfr,1989,3.012
COL,Colombia,tfr,1990,2.995
COL,Colombia,tfr,1991,2.982
COL,Colombia,tfr,1992,2.983
COL,Colombia,tfr,1993,2.978
COL,Colombia,tfr,1994,2.937
COL,Colombia,tfr,1995,2.85
COL,Colombia,tfr,1996,2.768
COL,Colombia,tfr,1997,2.743
COL,Colombia,tfr,1998,2.717
COL,Colombia,tfr,1999,2.637
COL,Colombia,tfr,2000,2.574
COL,Colombia,tfr,2001,2.522
COL,Colombia,tfr,2002,2.489
COL,Colombia,tfr,2003,2.45
COL,Colombia,tfr,2004,2.384
COL,Colombia,tfr,2005,2.309
COL,Colombia,tfr,2006,2.241
COL,Colombia,tfr,2007,2.195
COL,Colombia,tfr,2008,2.155
COL,Colombia,tfr,2009,2.096
COL,Colombia,tfr,2010,2.01
COL,Colombia,tfr,2011,1.938
COL,Colombia,tfr,2012,1.899
COL,Colombia,tfr,2013,1.86
COL,Colombia,tfr,2014,1.822
COL,Colombia,tfr,2015,1.771
COL,Colombia,tfr,2016,1.719
COL,Colombia,tfr,2017,1.717
COL,Colombia,tfr,2018,1.715
COL,Colombia,tfr,2019,1.71
COL,Colombia,tfr,2020,1.694
COL,Colombia,tfr,2021,1.68
COL,Colombia,tfr,2022,1.663
COL,Colombia,tfr,2023,1.645
COL,Colombia,tfr,2024,1.634
COL,Colombia,lfp_ratio,1990,66.3331012878524
COL,Colombia,lfp_ratio,1991,65.70788241995
COL,Colombia,lfp_ratio,1992,65.368514368736
COL,Colombia,lfp_ratio,1993,65.2252626943449
COL,Colombia,lfp_ratio,1994,65.2060821897828
COL,Colombia,lfp_ratio,1995,65.2521465715322
COL,Colombia,lfp_ratio,1996,65.1314756434878
COL,Colombia,lfp_ratio,1997,65.282500180858
COL,Colombia,lfp_ratio,1998,65.2224315316621
COL,Colombia,lfp_ratio,1999,64.6639201818027
COL,Colombia,lfp_ratio,2000,64.7921166961967
COL,Colombia,lfp_ratio,2001,64.7682472676104
COL,Colombia,lfp_ratio,2002,64.3091398179652
COL,Colombia,lfp_ratio,2003,65.7204385277995
COL,Colombia,lfp_ratio,2004,65.3764954257565
COL,Colombia,lfp_ratio,2005,63.8280879526793
COL,Colombia,lfp_ratio,2006,63.7813154375962
COL,Colombia,lfp_ratio,2007,63.755341539639
COL,Colombia,lfp_ratio,2008,64.1263940520446
COL,Colombia,lfp_ratio,2009,66.9356240224434
COL,Colombia,lfp_ratio,2010,67.7629448830664
COL,Colombia,lfp_ratio,2011,68.1382457619762
COL,Colombia,lfp_ratio,2012,69.4322548655014
COL,Colombia,lfp_ratio,2013,69.3219850332803
COL,Colombia,lfp_ratio,2014,69.1735942550275
COL,Colombia,lfp_ratio,2015,69.6714076764009
COL,Colombia,lfp_ratio,2016,69.5860621860495
COL,Colombia,lfp_ratio,2017,69.4967708932796
COL,Colombia,lfp_ratio,2018,68.4819097351734
COL,Colombia,lfp_ratio,2019,68.2656730418469
COL,Colombia,lfp_ratio,2020,67.0260062163119
COL,Colombia,lfp_ratio,2021,66.6490411276906
COL,Colombia,lfp_ratio,2022,67.0591024020227
COL,Colombia,lfp_ratio,2023,68.0482073229969
COL,Colombia,lfp_ratio,2024,68.1751074319158
COL,Colombia,lfp_ratio,2025,68.2009142072027
COL,Colombia,tertiary_gpi,2000,1.05201995372772
COL,Colombia,tertiary_gpi,2001,1.06184005737305
COL,Colombia,tertiary_gpi,2002,1.04983997344971
COL,Colombia,tertiary_gpi,2004,1.04771995544434
COL,Colombia,tertiary_gpi,2005,1.05103003978729
COL,Colombia,tertiary_gpi,2006,1.05864000320435
COL,Colombia,tertiary_gpi,2007,1.06298005580902
COL,Colombia,tertiary_gpi,2008,0.970719993114471
COL,Colombia,tertiary_gpi,2009,1.02941000461578
COL,Colombia,tertiary_gpi,2010,1.0717099905014
COL,Colombia,tertiary_gpi,2011,1.07462000846863
COL,Colombia,tertiary_gpi,2012,1.10241997241974
COL,Colombia,tertiary_gpi,2013,1.11777997016907
COL,Colombia,tertiary_gpi,2014,1.12626004219055
COL,Colombia,tertiary_gpi,2015,1.13446998596191
COL,Colombia,tertiary_gpi,2016,1.13385999202728
COL,Colombia,tertiary_gpi,2017,1.13627994060516
COL,Colombia,tertiary_gpi,2018,1.13541996479034
COL,Colombia,tertiary_gpi,2019,1.1255099773407
COL,Colombia,tertiary_gpi,2020,1.13554000854492
COL,Colombia,tertiary_gpi,2021,1.15137004852295
COL,Colombia,tertiary_gpi,2022,1.15418994426727
COL,Colombia,gdp_pc,1990,9998.81069684463
COL,Colombia,gdp_pc,1991,9996.0978604328
COL,Colombia,gdp_pc,1992,10196.4329707468
COL,Colombia,gdp_pc,1993,10533.1149561734
COL,Colombia,gdp_pc,1994,10927.9389491607
COL,Colombia,gdp_pc,1995,11279.0004579347
COL,Colombia,gdp_pc,1996,11303.1308859186
COL,Colombia,gdp_pc,1997,11483.5050125907
COL,Colombia,gdp_pc,1998,11343.8799115733
COL,Colombia,gdp_pc,1999,10679.7092686089
COL,Colombia,gdp_pc,2000,10813.4942250011
COL,Colombia,gdp_pc,2001,10823.4504878807
COL,Colombia,gdp_pc,2002,10925.1485602082
COL,Colombia,gdp_pc,2003,11183.2911819793
COL,Colombia,gdp_pc,2004,11607.9384935105
COL,Colombia,gdp_pc,2005,11999.2549591305
COL,Colombia,gdp_pc,2006,12636.6246577724
COL,Colombia,gdp_pc,2007,13318.3033138168
COL,Colombia,gdp_pc,2008,13591.0609028567
COL,Colombia,gdp_pc,2009,13586.7518430982
COL,Colombia,gdp_pc,2010,14037.0642668639
COL,Colombia,gdp_pc,2011,14852.3699513061
COL,Colombia,gdp_pc,2012,15279.4790008058
COL,Colombia,gdp_pc,2013,15912.2471293239
COL,Colombia,gdp_pc,2014,16480.3631474161
COL,Colombia,gdp_pc,2015,16821.3801400631
COL,Colombia,gdp_pc,2016,17003.244366485
COL,Colombia,gdp_pc,2017,16986.0334182842
COL,Colombia,gdp_pc,2018,17104.1313545678
COL,Colombia,gdp_pc,2019,17336.7716030551
COL,Colombia,gdp_pc,2020,15861.4999291295
COL,Colombia,gdp_pc,2021,17383.0901728295
COL,Colombia,gdp_pc,2022,18458.7209460704
COL,Colombia,gdp_pc,2023,18406.6242338491
COL,Colombia,gdp_pc,2024,18481.8374929368
COL,Colombia,gdp_pc,2025,18778.6482631901
CRI,Costa Rica,tfr,1960,6.712
CRI,Costa Rica,tfr,1961,6.651
CRI,Costa Rica,tfr,1962,6.543
CRI,Costa Rica,tfr,1963,6.389
CRI,Costa Rica,tfr,1964,6.193
CRI,Costa Rica,tfr,1965,5.96
CRI,Costa Rica,tfr,1966,5.697
CRI,Costa Rica,tfr,1967,5.416
CRI,Costa Rica,tfr,1968,5.028
CRI,Costa Rica,tfr,1969,4.835
CRI,Costa Rica,tfr,1970,4.585
CRI,Costa Rica,tfr,1971,4.362
CRI,Costa Rica,tfr,1972,4.158
CRI,Costa Rica,tfr,1973,3.991
CRI,Costa Rica,tfr,1974,3.893
CRI,Costa Rica,tfr,1975,3.804
CRI,Costa Rica,tfr,1976,3.747
CRI,Costa Rica,tfr,1977,3.701
CRI,Costa Rica,tfr,1978,3.662
CRI,Costa Rica,tfr,1979,3.651
CRI,Costa Rica,tfr,1980,3.583
CRI,Costa Rica,tfr,1981,3.556
CRI,Costa Rica,tfr,1982,3.54
CRI,Costa Rica,tfr,1983,3.525
CRI,Costa Rica,tfr,1984,3.519
CRI,Costa Rica,tfr,1985,3.511
CRI,Costa Rica,tfr,1986,3.454
CRI,Costa Rica,tfr,1987,3.384
CRI,Costa Rica,tfr,1988,3.314
CRI,Costa Rica,tfr,1989,3.238
CRI,Costa Rica,tfr,1990,3.167
CRI,Costa Rica,tfr,1991,3.075
CRI,Costa Rica,tfr,1992,3.001
CRI,Costa Rica,tfr,1993,2.928
CRI,Costa Rica,tfr,1994,2.857
CRI,Costa Rica,tfr,1995,2.779
CRI,Costa Rica,tfr,1996,2.681
CRI,Costa Rica,tfr,1997,2.589
CRI,Costa Rica,tfr,1998,2.527
CRI,Costa Rica,tfr,1999,2.481
CRI,Costa Rica,tfr,2000,2.413
CRI,Costa Rica,tfr,2001,2.312
CRI,Costa Rica,tfr,2002,2.162
CRI,Costa Rica,tfr,2003,2.084
CRI,Costa Rica,tfr,2004,2.028
CRI,Costa Rica,tfr,2005,2.038
CRI,Costa Rica,tfr,2006,1.937
CRI,Costa Rica,tfr,2007,1.954
CRI,Costa Rica,tfr,2008,1.98
CRI,Costa Rica,tfr,2009,1.953
CRI,Costa Rica,tfr,2010,1.827
CRI,Costa Rica,tfr,2011,1.877
CRI,Costa Rica,tfr,2012,1.851
CRI,Costa Rica,tfr,2013,1.779
CRI,Costa Rica,tfr,2014,1.8
CRI,Costa Rica,tfr,2015,1.797
CRI,Costa Rica,tfr,2016,1.746
CRI,Costa Rica,tfr,2017,1.714
CRI,Costa Rica,tfr,2018,1.706
CRI,Costa Rica,tfr,2019,1.6
CRI,Costa Rica,tfr,2020,1.448
CRI,Costa Rica,tfr,2021,1.353
CRI,Costa Rica,tfr,2022,1.335
CRI,Costa Rica,tfr,2023,1.33
CRI,Costa Rica,tfr,2024,1.318
CRI,Costa Rica,lfp_ratio,1990,39.9785911518204
CRI,Costa Rica,lfp_ratio,1991,41.6141157078458
CRI,Costa Rica,lfp_ratio,1992,41.1683735966762
CRI,Costa Rica,lfp_ratio,1993,41.8497802636836
CRI,Costa Rica,lfp_ratio,1994,43.3489651722629
CRI,Costa Rica,lfp_ratio,1995,43.8396510080347
CRI,Costa Rica,lfp_ratio,1996,43.3483057425339
CRI,Costa Rica,lfp_ratio,1997,46.4657211881486
CRI,Costa Rica,lfp_ratio,1998,48.8688175240361
CRI,Costa Rica,lfp_ratio,1999,49.7706879361914
CRI,Costa Rica,lfp_ratio,2000,48.3411729383507
CRI,Costa Rica,lfp_ratio,2001,52.1649639800196
CRI,Costa Rica,lfp_ratio,2002,51.9771084946182
CRI,Costa Rica,lfp_ratio,2003,52.2090680100756
CRI,Costa Rica,lfp_ratio,2004,50.6182409678362
CRI,Costa Rica,lfp_ratio,2005,54.829720196327
CRI,Costa Rica,lfp_ratio,2006,55.0353906954875
CRI,Costa Rica,lfp_ratio,2007,55.8962323668206
CRI,Costa Rica,lfp_ratio,2008,56.946633352553
CRI,Costa Rica,lfp_ratio,2009,58.3844540824965
CRI,Costa Rica,lfp_ratio,2010,58.8746379809681
CRI,Costa Rica,lfp_ratio,2011,61.6996986632329
CRI,Costa Rica,lfp_ratio,2012,66.1637210259576
CRI,Costa Rica,lfp_ratio,2013,66.9370322479527
CRI,Costa Rica,lfp_ratio,2014,66.2126957104903
CRI,Costa Rica,lfp_ratio,2015,65.8268462023985
CRI,Costa Rica,lfp_ratio,2016,62.2883363337349
CRI,Costa Rica,lfp_ratio,2017,61.7650224697936
CRI,Costa Rica,lfp_ratio,2018,63.7941658472632
CRI,Costa Rica,lfp_ratio,2019,69.158829470481
CRI,Costa Rica,lfp_ratio,2020,66.5690473909652
CRI,Costa Rica,lfp_ratio,2021,68.1535832474367
CRI,Costa Rica,lfp_ratio,2022,68.7452149185169
CRI,Costa Rica,lfp_ratio,2023,62.9091635512685
CRI,Costa Rica,lfp_ratio,2024,65.8230384929212
CRI,Costa Rica,lfp_ratio,2025,65.9628451019179
CRI,Costa Rica,tertiary_gpi,2004,1.17958998680115
CRI,Costa Rica,tertiary_gpi,2011,1.20441997051239
CRI,Costa Rica,tertiary_gpi,2012,1.19927000999451
CRI,Costa Rica,tertiary_gpi,2013,1.17934000492096
CRI,Costa Rica,tertiary_gpi,2014,1.18940997123718
CRI,Costa Rica,tertiary_gpi,2015,1.23074996471405
CRI,Costa Rica,tertiary_gpi,2016,1.18638002872467
CRI,Costa Rica,tertiary_gpi,2017,1.20255994796753
CRI,Costa Rica,tertiary_gpi,2018,1.17250001430511
CRI,Costa Rica,tertiary_gpi,2019,1.17723000049591
CRI,Costa Rica,gdp_pc,1990,10979.788113325
CRI,Costa Rica,gdp_pc,1991,10946.3811047015
CRI,Costa Rica,gdp_pc,1992,11654.8187340805
CRI,Costa Rica,gdp_pc,1993,12173.6770672722
CRI,Costa Rica,gdp_pc,1994,12415.2629246683
CRI,Costa Rica,gdp_pc,1995,12623.5339424627
CRI,Costa Rica,gdp_pc,1996,12497.627359916
CRI,Costa Rica,gdp_pc,1997,12887.5255656264
CRI,Costa Rica,gdp_pc,1998,13505.0840975141
CRI,Costa Rica,gdp_pc,1999,13776.5829416464
CRI,Costa Rica,gdp_pc,2000,14025.6899537485
CRI,Costa Rica,gdp_pc,2001,14257.525071713
CRI,Costa Rica,gdp_pc,2002,14503.176481607
CRI,Costa Rica,gdp_pc,2003,14898.7197394794
CRI,Costa Rica,gdp_pc,2004,15330.8832332948
CRI,Costa Rica,gdp_pc,2005,15711.7451335337
CRI,Costa Rica,gdp_pc,2006,16628.3723014013
CRI,Costa Rica,gdp_pc,2007,17752.4161954513
CRI,Costa Rica,gdp_pc,2008,18343.0996854851
CRI,Costa Rica,gdp_pc,2009,17941.5019129465
CRI,Costa Rica,gdp_pc,2010,18670.1678827387
CRI,Costa Rica,gdp_pc,2011,19264.4566461776
CRI,Costa Rica,gdp_pc,2012,19970.6856013628
CRI,Costa Rica,gdp_pc,2013,20242.2938648319
CRI,Costa Rica,gdp_pc,2014,20735.1927258406
CRI,Costa Rica,gdp_pc,2015,21265.3176336354
CRI,Costa Rica,gdp_pc,2016,21936.4660575366
CRI,Costa Rica,gdp_pc,2017,22633.7648663302
CRI,Costa Rica,gdp_pc,2018,23069.8622241266
CRI,Costa Rica,gdp_pc,2019,23496.8294622995
CRI,Costa Rica,gdp_pc,2020,22368.1378072638
CRI,Costa Rica,gdp_pc,2021,24083.5988182437
CRI,Costa Rica,gdp_pc,2022,25290.0087466975
CRI,Costa Rica,gdp_pc,2023,26378.5409941926
CRI,Costa Rica,gdp_pc,2024,27325.0470476503
CRI,Costa Rica,gdp_pc,2025,28443.4127676388
CZE,Czechia,tfr,1960,2.09
CZE,Czechia,tfr,1961,2.11
CZE,Czechia,tfr,1962,2.12
CZE,Czechia,tfr,1963,2.31
CZE,Czechia,tfr,1964,2.34
CZE,Czechia,tfr,1965,2.18
CZE,Czechia,tfr,1966,2.02
CZE,Czechia,tfr,1967,1.91
CZE,Czechia,tfr,1968,1.84
CZE,Czechia,tfr,1969,1.87
CZE,Czechia,tfr,1970,1.92
CZE,Czechia,tfr,1971,2.0
CZE,Czechia,tfr,1972,2.09
CZE,Czechia,tfr,1973,2.31
CZE,Czechia,tfr,1974,2.46
CZE,Czechia,tfr,1975,2.43
CZE,Czechia,tfr,1976,2.39
CZE,Czechia,tfr,1977,2.34
CZE,Czechia,tfr,1978,2.33
CZE,Czechia,tfr,1979,2.27
CZE,Czechia,tfr,1980,2.08
CZE,Czechia,tfr,1981,2.0
CZE,Czechia,tfr,1982,2.0
CZE,Czechia,tfr,1983,1.97
CZE,Czechia,tfr,1984,1.97
CZE,Czechia,tfr,1985,1.95
CZE,Czechia,tfr,1986,1.92
CZE,Czechia,tfr,1987,1.91
CZE,Czechia,tfr,1988,1.94
CZE,Czechia,tfr,1989,1.87
CZE,Czechia,tfr,1990,1.9
CZE,Czechia,tfr,1991,1.86
CZE,Czechia,tfr,1992,1.71
CZE,Czechia,tfr,1993,1.67
CZE,Czechia,tfr,1994,1.44
CZE,Czechia,tfr,1995,1.28
CZE,Czechia,tfr,1996,1.18
CZE,Czechia,tfr,1997,1.17
CZE,Czechia,tfr,1998,1.16
CZE,Czechia,tfr,1999,1.13
CZE,Czechia,tfr,2000,1.15
CZE,Czechia,tfr,2001,1.15
CZE,Czechia,tfr,2002,1.17
CZE,Czechia,tfr,2003,1.18
CZE,Czechia,tfr,2004,1.23
CZE,Czechia,tfr,2005,1.29
CZE,Czechia,tfr,2006,1.34
CZE,Czechia,tfr,2007,1.45
CZE,Czechia,tfr,2008,1.51
CZE,Czechia,tfr,2009,1.51
CZE,Czechia,tfr,2010,1.51
CZE,Czechia,tfr,2011,1.43
CZE,Czechia,tfr,2012,1.45
CZE,Czechia,tfr,2013,1.46
CZE,Czechia,tfr,2014,1.53
CZE,Czechia,tfr,2015,1.57
CZE,Czechia,tfr,2016,1.63
CZE,Czechia,tfr,2017,1.69
CZE,Czechia,tfr,2018,1.71
CZE,Czechia,tfr,2019,1.71
CZE,Czechia,tfr,2020,1.74
CZE,Czechia,tfr,2021,1.83
CZE,Czechia,tfr,2022,1.64
CZE,Czechia,tfr,2023,1.46
CZE,Czechia,tfr,2024,1.36
CZE,Czechia,lfp_ratio,1990,74.0286355979787
CZE,Czechia,lfp_ratio,1991,73.3578383231853
CZE,Czechia,lfp_ratio,1992,73.3962714099345
CZE,Czechia,lfp_ratio,1993,73.4691586686872
CZE,Czechia,lfp_ratio,1994,73.585433390205
CZE,Czechia,lfp_ratio,1995,73.3260568406028
CZE,Czechia,lfp_ratio,1996,72.5374470287129
CZE,Czechia,lfp_ratio,1997,72.8304377747504
CZE,Czechia,lfp_ratio,1998,73.3174365775884
CZE,Czechia,lfp_ratio,1999,73.8365919612646
CZE,Czechia,lfp_ratio,2000,73.9170889518738
CZE,Czechia,lfp_ratio,2001,73.8882324120241
CZE,Czechia,lfp_ratio,2002,73.5203301301475
CZE,Czechia,lfp_ratio,2003,73.9173428729314
CZE,Czechia,lfp_ratio,2004,73.8187021786111
CZE,Czechia,lfp_ratio,2005,73.681837355093
CZE,Czechia,lfp_ratio,2006,73.7018669778296
CZE,Czechia,lfp_ratio,2007,72.7967106129556
CZE,Czechia,lfp_ratio,2008,72.254352229692
CZE,Czechia,lfp_ratio,2009,72.50593998416
CZE,Czechia,lfp_ratio,2010,72.4518027961737
CZE,Czechia,lfp_ratio,2011,73.2658017889935
CZE,Czechia,lfp_ratio,2012,73.927816927418
CZE,Czechia,lfp_ratio,2013,74.7814075151729
CZE,Czechia,lfp_ratio,2014,74.5349178403756
CZE,Czechia,lfp_ratio,2015,75.3226304869256
